case_id,group,instrument,kind,spot,strike,tau,rate,vol,div,method,settings,seed,steps,n_paths,n_samples,pilot_paths,total_paths,antithetic,control_variate,control_beta,variance_reduction,n_dates,average,reference,reference_price,price,error,abs_error,rel_error,se,ci_low,ci_high,ci_status,z_score,covered_95,criterion,outcome,expected,status,reason
eu-put-K120-T1-v0.1-r0.05-q0,european,european,put,100.0,120.0,1.0,0.05,0.1,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,14.61002745064917,14.609227161810736,-0.0008002888384339713,0.0008002888384339713,-5.477668273637719e-05,,,,,,,tolerance,agree,agree,pass,
eu-put-K120-T1-v0.1-r0.05-q0,european,european,put,100.0,120.0,1.0,0.05,0.1,0.0,mc_plain,n_paths=65536,31731223,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,14.61002745064917,14.593627612052325,-0.01639983859684513,0.01639983859684513,-0.0011225056662105336,0.035452374903311906,14.524142234075422,14.663112990029228,normal,-0.46258787010946,True,z_score,agree,agree,pass,
eu-put-K120-T1-v0.1-r0.05-q0,european,european,put,100.0,120.0,1.0,0.05,0.1,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2033465947,,65536,32768,4096,69632,True,True,0.8234011289827068,119.36945331662996,,,bsm_price,14.61002745064917,14.60978837766568,-0.0002390729834900185,0.0002390729834900185,-1.636362315523204e-05,0.0031395195120484994,14.603635032493305,14.615941722838055,normal,-0.07614954535957835,True,z_score,agree,agree,pass,
eu-put-K120-T1-v0.1-r0.01-q0.03,european,european,put,100.0,120.0,1.0,0.01,0.1,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,21.846994259017094,21.846893076304976,-0.00010118271211823071,0.00010118271211823071,-4.6314248504216415e-06,,,,,,,tolerance,agree,agree,pass,
eu-put-K120-T1-v0.1-r0.01-q0.03,european,european,put,100.0,120.0,1.0,0.01,0.1,0.03,mc_plain,n_paths=65536,3537382096,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,21.846994259017094,21.88004094538803,0.033046686370934,0.033046686370934,0.0015126422417259691,0.0371124452566518,21.80730188930678,21.95278000146928,normal,0.8904475612533486,True,z_score,agree,agree,pass,
eu-put-K120-T1-v0.1-r0.01-q0.03,european,european,put,100.0,120.0,1.0,0.01,0.1,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3282449649,,65536,32768,4096,69632,True,True,-0.2793788160844924,206.84785704739994,,,bsm_price,21.846994259017094,21.849449242411435,0.00245498339434036,0.00245498339434036,0.00011237167755134526,0.0025120115141374954,21.844525790314975,21.854372694507894,normal,0.977297827069588,True,z_score,agree,agree,pass,
eu-put-K120-T1-v0.3-r0.05-q0,european,european,put,100.0,120.0,1.0,0.05,0.3,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,21.05152849102447,21.053486535204243,0.0019580441797728554,0.0019580441797728554,9.301197205740605e-05,,,,,,,tolerance,agree,agree,pass,
eu-put-K120-T1-v0.3-r0.05-q0,european,european,put,100.0,120.0,1.0,0.05,0.3,0.0,mc_plain,n_paths=65536,1217159442,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,21.05152849102447,21.001105819240394,-0.050422671784076556,0.050422671784076556,-0.0023952024103890968,0.07576099640593056,20.8526169948519,21.149594643628888,normal,-0.665549216300031,True,z_score,agree,agree,pass,
eu-put-K120-T1-v0.3-r0.05-q0,european,european,put,100.0,120.0,1.0,0.05,0.3,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,4254246138,,65536,32768,4096,69632,True,True,0.6372682799239773,90.37927048227368,,,bsm_price,21.05152849102447,21.046598629392445,-0.004929861632025023,0.004929861632025023,-0.00023418069781141635,0.007744304066334959,21.031420072337102,21.061777186447788,normal,-0.6365790379351817,True,z_score,agree,agree,pass,
eu-put-K120-T1-v0.3-r0.01-q0.03,european,european,put,100.0,120.0,1.0,0.01,0.3,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,26.53667344850946,26.538704576613217,0.0020311281037557194,0.0020311281037557194,7.654041896761578e-05,,,,,,,tolerance,agree,agree,pass,
eu-put-K120-T1-v0.3-r0.01-q0.03,european,european,put,100.0,120.0,1.0,0.01,0.3,0.03,mc_plain,n_paths=65536,2266809247,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,26.53667344850946,26.44578351894084,-0.09088992956862185,0.09088992956862185,-0.0034250686976640267,0.08253857081514385,26.28401089280775,26.60755614507393,normal,-1.1011812861671908,True,z_score,agree,agree,pass,
eu-put-K120-T1-v0.3-r0.01-q0.03,european,european,put,100.0,120.0,1.0,0.01,0.3,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2109714998,,65536,32768,4096,69632,True,True,0.46769226493102906,121.20233140983612,,,bsm_price,26.53667344850946,26.532275068865143,-0.004398379644317885,0.004398379644317885,-0.0001657472121685598,0.007284171146599631,26.517998355760582,26.546551781969704,normal,-0.6038270594961405,True,z_score,agree,agree,pass,
eu-put-K120-T2-v0.1-r0.05-q0,european,european,put,100.0,120.0,2.0,0.05,0.1,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,11.135832737108771,11.134872186019193,-0.0009605510895784874,0.0009605510895784874,-8.625767935410622e-05,,,,,,,tolerance,agree,agree,pass,
eu-put-K120-T2-v0.1-r0.05-q0,european,european,put,100.0,120.0,2.0,0.05,0.1,0.0,mc_plain,n_paths=65536,4294485296,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,11.135832737108771,11.135784204066406,-4.853304236540623e-05,4.853304236540623e-05,-4.358276880693074e-06,0.04042957320667824,11.05654369667099,11.21502471146182,normal,-0.001200434199918525,True,z_score,agree,agree,pass,
eu-put-K120-T2-v0.1-r0.05-q0,european,european,put,100.0,120.0,2.0,0.05,0.1,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2177884302,,65536,32768,4096,69632,True,True,1.8258746339595087,117.14604366522865,,,bsm_price,11.135832737108771,11.132946814713225,-0.002885922395545748,0.002885922395545748,-0.0002591564065010399,0.003614611510443691,11.125862306334652,11.140031323091799,normal,-0.7984045829565521,True,z_score,agree,agree,pass,
eu-put-K120-T2-v0.1-r0.01-q0.03,european,european,put,100.0,120.0,2.0,0.01,0.1,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,23.816106949938572,23.816315892940693,0.00020894300212148664,0.00020894300212148664,8.773180375813922e-06,,,,,,,tolerance,agree,agree,pass,
eu-put-K120-T2-v0.1-r0.01-q0.03,european,european,put,100.0,120.0,2.0,0.01,0.1,0.03,mc_plain,n_paths=65536,2765501244,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,23.816106949938572,23.75510829475747,-0.060998655181101924,0.060998655181101924,-0.0025612353567827447,0.04902656402413071,23.659017994984428,23.851198594530512,normal,-1.2441960067011546,True,z_score,agree,agree,pass,
eu-put-K120-T2-v0.1-r0.01-q0.03,european,european,put,100.0,120.0,2.0,0.01,0.1,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3339457658,,65536,32768,4096,69632,True,True,-0.07042899260078682,108.44530871399948,,,bsm_price,23.816106949938572,23.811139640405074,-0.00496730953349811,0.00496730953349811,-0.0002085693326763853,0.0045515010856061935,23.80221886220169,23.820060418608456,normal,-1.0913563327946645,True,z_score,agree,agree,pass,
eu-put-K120-T2-v0.3-r0.05-q0,european,european,put,100.0,120.0,2.0,0.05,0.3,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,22.13423721746785,22.134696712042448,0.0004594945745992618,0.0004594945745992618,2.075944926788075e-05,,,,,,,tolerance,agree,agree,pass,
eu-put-K120-T2-v0.3-r0.05-q0,european,european,put,100.0,120.0,2.0,0.05,0.3,0.0,mc_plain,n_paths=65536,3757933050,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,22.13423721746785,22.194973874496544,0.06073665702869491,0.06073665702869491,0.0027440140101490772,0.0874036114116338,22.023665944011007,22.36628180498208,normal,0.6948987123958884,True,z_score,agree,agree,pass,
eu-put-K120-T2-v0.3-r0.05-q0,european,european,put,100.0,120.0,2.0,0.05,0.3,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,576183582,,65536,32768,4096,69632,True,True,0.44434230359434584,34.68518581408889,,,bsm_price,22.13423721746785,22.140148418576242,0.005911201108393271,0.005911201108393271,0.0002670614329428205,0.014454910388310665,22.1118173148154,22.168479522337083,normal,0.40894069555585183,True,z_score,agree,agree,pass,
eu-put-K120-T2-v0.3-r0.01-q0.03,european,european,put,100.0,120.0,2.0,0.01,0.3,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,31.85508825722635,31.856056970032196,0.0009687128058466499,0.0009687128058466499,3.040998656241038e-05,,,,,,,tolerance,agree,agree,pass,
eu-put-K120-T2-v0.3-r0.01-q0.03,european,european,put,100.0,120.0,2.0,0.01,0.3,0.03,mc_plain,n_paths=65536,1020895883,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,31.85508825722635,31.78436556641248,-0.07072269081387006,0.07072269081387006,-0.002220137964861126,0.10104524841755164,31.586320518705175,31.982410614119782,normal,-0.6999110984578022,True,z_score,agree,agree,pass,
eu-put-K120-T2-v0.3-r0.01-q0.03,european,european,put,100.0,120.0,2.0,0.01,0.3,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,1005992013,,65536,32768,4096,69632,True,True,0.2675602877219528,106.64724156672649,,,bsm_price,31.85508825722635,31.8418677159952,-0.013220541231149241,0.013220541231149241,-0.0004150213342494869,0.009512313667526038,31.8232239237972,31.8605115081932,normal,-1.3898344496652453,True,z_score,agree,agree,pass,
am-call-K80-T0.25-v0.2-r0.05-q0,american,american,call,100.0,80.0,0.25,0.05,0.2,0.0,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-call-K80-T0.25-v0.2-r0.05-q0,american,american,call,100.0,80.0,0.25,0.05,0.2,0.0,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",21.021290015114918,21.021248463909348,-4.155120556958991e-05,4.155120556958991e-05,-1.9766249140615723e-06,,,,,,,tolerance,agree,agree,pass,
am-call-K80-T0.25-v0.2-r0.05-q0,american,american,call,100.0,80.0,0.25,0.05,0.2,0.0,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-call-K80-T0.25-v0.2-r0.02-q0.05,american,american,call,100.0,80.0,0.25,0.02,0.2,0.05,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-call-K80-T0.25-v0.2-r0.02-q0.05,american,american,call,100.0,80.0,0.25,0.02,0.2,0.05,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",20.0,20.0,0.0,0.0,0.0,,,,,,,tolerance,agree,agree,pass,
am-call-K80-T0.25-v0.2-r0.02-q0.05,american,american,call,100.0,80.0,0.25,0.02,0.2,0.05,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-call-K80-T1-v0.2-r0.05-q0,american,american,call,100.0,80.0,1.0,0.05,0.2,0.0,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-call-K80-T1-v0.2-r0.05-q0,american,american,call,100.0,80.0,1.0,0.05,0.2,0.0,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",24.588896992499965,24.589217702566,0.00032071006603473506,0.00032071006603473506,1.304288135139031e-05,,,,,,,tolerance,agree,agree,pass,
am-call-K80-T1-v0.2-r0.05-q0,american,american,call,100.0,80.0,1.0,0.05,0.2,0.0,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-call-K80-T1-v0.2-r0.02-q0.05,american,american,call,100.0,80.0,1.0,0.02,0.2,0.05,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-call-K80-T1-v0.2-r0.02-q0.05,american,american,call,100.0,80.0,1.0,0.02,0.2,0.05,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",20.065464397625348,20.065483049367387,1.8651742038855446e-05,1.8651742038855446e-05,9.295444984100537e-07,,,,,,,tolerance,agree,agree,pass,
am-call-K80-T1-v0.2-r0.02-q0.05,american,american,call,100.0,80.0,1.0,0.02,0.2,0.05,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-call-K100-T0.25-v0.2-r0.05-q0,american,american,call,100.0,100.0,0.25,0.05,0.2,0.0,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-call-K100-T0.25-v0.2-r0.05-q0,american,american,call,100.0,100.0,0.25,0.05,0.2,0.0,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",4.614841138054878,4.613998889142548,-0.0008422489123303123,0.0008422489123303123,-0.00018250875536862231,,,,,,,tolerance,agree,agree,pass,
am-call-K100-T0.25-v0.2-r0.05-q0,american,american,call,100.0,100.0,0.25,0.05,0.2,0.0,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-call-K100-T0.25-v0.2-r0.02-q0.05,american,american,call,100.0,100.0,0.25,0.02,0.2,0.05,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-call-K100-T0.25-v0.2-r0.02-q0.05,american,american,call,100.0,100.0,0.25,0.02,0.2,0.05,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",3.6550060735202314,3.654482316684067,-0.0005237568361642353,0.0005237568361642353,-0.00014329848586538502,,,,,,,tolerance,agree,agree,pass,
am-call-K100-T0.25-v0.2-r0.02-q0.05,american,american,call,100.0,100.0,0.25,0.02,0.2,0.05,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-call-K100-T1-v0.2-r0.05-q0,american,american,call,100.0,100.0,1.0,0.05,0.2,0.0,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-call-K100-T1-v0.2-r0.05-q0,american,american,call,100.0,100.0,1.0,0.05,0.2,0.0,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",10.450271122284965,10.448584103762832,-0.0016870185221335987,0.0016870185221335987,-0.000161432990818398,,,,,,,tolerance,agree,agree,pass,
am-call-K100-T1-v0.2-r0.05-q0,american,american,call,100.0,100.0,1.0,0.05,0.2,0.0,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-call-K100-T1-v0.2-r0.02-q0.05,american,american,call,100.0,100.0,1.0,0.02,0.2,0.05,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-call-K100-T1-v0.2-r0.02-q0.05,american,american,call,100.0,100.0,1.0,0.02,0.2,0.05,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",6.660543165859874,6.659759199382613,-0.0007839664772610888,0.0007839664772610888,-0.00011770308482940055,,,,,,,tolerance,agree,agree,pass,
am-call-K100-T1-v0.2-r0.02-q0.05,american,american,call,100.0,100.0,1.0,0.02,0.2,0.05,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-call-K120-T0.25-v0.2-r0.05-q0,american,american,call,100.0,120.0,0.25,0.05,0.2,0.0,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-call-K120-T0.25-v0.2-r0.05-q0,american,american,call,100.0,120.0,0.25,0.05,0.2,0.0,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",0.1996946447824669,0.19948013249698984,-0.0002145122854770587,0.0002145122854770587,-0.0010742014925374341,,,,,,,tolerance,agree,agree,pass,
am-call-K120-T0.25-v0.2-r0.05-q0,american,american,call,100.0,120.0,0.25,0.05,0.2,0.0,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-call-K120-T0.25-v0.2-r0.02-q0.05,american,american,call,100.0,120.0,0.25,0.02,0.2,0.05,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-call-K120-T0.25-v0.2-r0.02-q0.05,american,american,call,100.0,120.0,0.25,0.02,0.2,0.05,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",0.12140301645546125,0.12130802062190751,-9.499583355374042e-05,9.499583355374042e-05,-0.00078248330500578,,,,,,,tolerance,agree,agree,pass,
am-call-K120-T0.25-v0.2-r0.02-q0.05,american,american,call,100.0,120.0,0.25,0.02,0.2,0.05,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-call-K120-T1-v0.2-r0.05-q0,american,american,call,100.0,120.0,1.0,0.05,0.2,0.0,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-call-K120-T1-v0.2-r0.05-q0,american,american,call,100.0,120.0,1.0,0.05,0.2,0.0,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",3.2476089956894545,3.2482292316545016,0.0006202359650471223,0.0006202359650471223,0.00019098233989078131,,,,,,,tolerance,agree,agree,pass,
am-call-K120-T1-v0.2-r0.05-q0,american,american,call,100.0,120.0,1.0,0.05,0.2,0.0,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-call-K120-T1-v0.2-r0.02-q0.05,american,american,call,100.0,120.0,1.0,0.02,0.2,0.05,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-call-K120-T1-v0.2-r0.02-q0.05,american,american,call,100.0,120.0,1.0,0.02,0.2,0.05,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",1.6112858293267676,1.6120016254098704,0.0007157960831027932,0.0007157960831027932,0.0004442390481407444,,,,,,,tolerance,agree,agree,pass,
am-call-K120-T1-v0.2-r0.02-q0.05,american,american,call,100.0,120.0,1.0,0.02,0.2,0.05,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-put-K80-T0.25-v0.2-r0.05-q0,american,american,put,100.0,80.0,0.25,0.05,0.2,0.0,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-put-K80-T0.25-v0.2-r0.05-q0,american,american,put,100.0,80.0,0.25,0.05,0.2,0.0,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",0.027861562603149873,0.027820596914548804,-4.096568860106897e-05,4.096568860106897e-05,-0.001470329901612827,,,,,,,tolerance,agree,agree,pass,
am-put-K80-T0.25-v0.2-r0.05-q0,american,american,put,100.0,80.0,0.25,0.05,0.2,0.0,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-put-K80-T0.25-v0.2-r0.02-q0.05,american,american,put,100.0,80.0,0.25,0.02,0.2,0.05,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-put-K80-T0.25-v0.2-r0.02-q0.05,american,american,put,100.0,80.0,0.25,0.02,0.2,0.05,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",0.048942291490038016,0.04885650279757029,-8.578869246772536e-05,8.578869246772536e-05,-0.0017528540216631922,,,,,,,tolerance,agree,agree,pass,
am-put-K80-T0.25-v0.2-r0.02-q0.05,american,american,put,100.0,80.0,0.25,0.02,0.2,0.05,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-put-K80-T1-v0.2-r0.05-q0,american,american,put,100.0,80.0,1.0,0.05,0.2,0.0,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-put-K80-T1-v0.2-r0.05-q0,american,american,put,100.0,80.0,1.0,0.05,0.2,0.0,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",0.7235972980562171,0.7239301132099878,0.0003328151537707047,0.0003328151537707047,0.0004599452688183586,,,,,,,tolerance,agree,agree,pass,
am-put-K80-T1-v0.2-r0.05-q0,american,american,put,100.0,80.0,1.0,0.05,0.2,0.0,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-put-K80-T1-v0.2-r0.02-q0.05,american,american,put,100.0,80.0,1.0,0.02,0.2,0.05,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-put-K80-T1-v0.2-r0.02-q0.05,american,american,put,100.0,80.0,1.0,0.02,0.2,0.05,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",1.5308097217337626,1.5310778439465178,0.0002681222127551841,0.0002681222127551841,0.00017515058138742063,,,,,,,tolerance,agree,agree,pass,
am-put-K80-T1-v0.2-r0.02-q0.05,american,american,put,100.0,80.0,1.0,0.02,0.2,0.05,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-put-K100-T0.25-v0.2-r0.05-q0,american,american,put,100.0,100.0,0.25,0.05,0.2,0.0,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-put-K100-T0.25-v0.2-r0.05-q0,american,american,put,100.0,100.0,0.25,0.05,0.2,0.0,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",3.479778324147482,3.479341743426799,-0.00043658072068275544,0.00043658072068275544,-0.00012546222201947714,,,,,,,tolerance,agree,agree,pass,
am-put-K100-T0.25-v0.2-r0.05-q0,american,american,put,100.0,100.0,0.25,0.05,0.2,0.0,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-put-K100-T0.25-v0.2-r0.02-q0.05,american,american,put,100.0,100.0,0.25,0.02,0.2,0.05,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-put-K100-T0.25-v0.2-r0.02-q0.05,american,american,put,100.0,100.0,0.25,0.02,0.2,0.05,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",4.335730772847531,4.334894722542051,-0.0008360503054793966,0.0008360503054793966,-0.0001928280027706409,,,,,,,tolerance,agree,agree,pass,
am-put-K100-T0.25-v0.2-r0.02-q0.05,american,american,put,100.0,100.0,0.25,0.02,0.2,0.05,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-put-K100-T1-v0.2-r0.05-q0,american,american,put,100.0,100.0,1.0,0.05,0.2,0.0,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-put-K100-T1-v0.2-r0.05-q0,american,american,put,100.0,100.0,1.0,0.05,0.2,0.0,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",6.09025289020309,6.089595282978479,-0.0006576072246113895,0.0006576072246113895,-0.00010797699807658733,,,,,,,tolerance,agree,agree,pass,
am-put-K100-T1-v0.2-r0.05-q0,american,american,put,100.0,100.0,1.0,0.05,0.2,0.0,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-put-K100-T1-v0.2-r0.02-q0.05,american,american,put,100.0,100.0,1.0,0.02,0.2,0.05,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-put-K100-T1-v0.2-r0.02-q0.05,american,american,put,100.0,100.0,1.0,0.02,0.2,0.05,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",9.226701796722521,9.225061771011852,-0.001640025710669235,0.001640025710669235,-0.00017774777453540328,,,,,,,tolerance,agree,agree,pass,
am-put-K100-T1-v0.2-r0.02-q0.05,american,american,put,100.0,100.0,1.0,0.02,0.2,0.05,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-put-K120-T0.25-v0.2-r0.05-q0,american,american,put,100.0,120.0,0.25,0.05,0.2,0.0,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-put-K120-T0.25-v0.2-r0.05-q0,american,american,put,100.0,120.0,0.25,0.05,0.2,0.0,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",20.0,20.0,0.0,0.0,0.0,,,,,,,tolerance,agree,agree,pass,
am-put-K120-T0.25-v0.2-r0.05-q0,american,american,put,100.0,120.0,0.25,0.05,0.2,0.0,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-put-K120-T0.25-v0.2-r0.02-q0.05,american,american,put,100.0,120.0,0.25,0.02,0.2,0.05,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
